squads_player_id;squads_tournament_id;squads_team_id;squads_shirt_number;squads_position_name;players_family_name;players_given_name;players_birth_date;players_female;players_goal_keeper;players_defender;players_midfielder;players_forward
P-02163;WC-1994;T-53;3;defender;Johnsen;Erland;1967-04-05;0;0;1;0;0
P-02166;WC-1970;T-27;6;midfielder;Quintanilla;José;1947-10-29;0;0;0;1;0
P-02174;WC-2002;T-03;13;defender;Placente;Diego;1977-04-24;0;0;1;0;0
P-02177;WC-2002;T-14;22;goal keeper;Jiang;Jin;1968-10-07;0;1;0;0;0
P-02184;WC-2019;T-14;14;defender;Wang;Ying;1997-11-18;1;0;1;0;0
P-02210;WC-2006;T-57;17;midfielder;Dudka;Dariusz;1983-12-09;0;0;0;1;0
P-02230;WC-1982;T-13;12;goal keeper;Cornez;Marco;1957-10-15;0;1;0;0;0
P-02231;WC-2014;T-73;19;forward;Costa;Diego;1988-10-07;0;0;0;0;1
P-02231;WC-2018;T-73;19;forward;Costa;Diego;1988-10-07;0;0;0;0;1
P-02273;WC-2002;T-17;17;midfielder;Medford;Hernán;1968-05-23;0;0;0;1;1
P-02273;WC-1990;T-17;7;forward;Medford;Hernán;1968-05-23;0;0;0;1;1
P-02281;WC-1930;T-30;0;forward;Veinante;Émile;1907-06-12;0;0;0;0;1
P-02281;WC-1938;T-30;0;forward;Veinante;Émile;1907-06-12;0;0;0;0;1
P-02281;WC-1934;T-30;0;forward;Veinante;Émile;1907-06-12;0;0;0;0;1
P-02292;WC-1958;T-86;7;defender;Stollenwerk;Georg;1930-12-19;0;0;1;0;0
P-02305;WC-2022;T-09;5;midfielder;Casemiro;not applicable;1992-02-23;0;0;0;1;0
P-02305;WC-2018;T-09;5;midfielder;Casemiro;not applicable;1992-02-23;0;0;0;1;0
P-02315;WC-1991;T-41;6;defender;Furlotti;Maura;1957-09-12;1;0;1;0;0
P-02323;WC-1974;T-74;15;midfielder;Magnusson;Benno;1953-02-04;0;0;0;1;0
P-02328;WC-2010;T-31;17;defender;Mertesacker;Per;1984-09-29;0;0;1;0;0
P-02328;WC-2006;T-31;17;defender;Mertesacker;Per;1984-09-29;0;0;1;0;0
P-02328;WC-2014;T-31;17;defender;Mertesacker;Per;1984-09-29;0;0;1;0;0
P-02344;WC-1954;T-06;19;midfielder;Backaert;Jo;1921-08-05;0;0;0;1;0
P-02347;WC-2019;T-76;6;midfielder;Pikul;Khueanpet;1988-09-20;1;0;0;1;0
P-02347;WC-2015;T-76;6;midfielder;Pikul;Khueanpet;1988-09-20;1;0;0;1;0
P-02351;WC-2018;T-56;3;defender;Corzo;Aldo;1989-05-20;0;0;1;0;0
P-02358;WC-1934;T-03;0;forward;Izzeta;Luis;not available;0;0;0;0;1
P-02360;WC-1998;T-50;13;midfielder;Babangida;Tijani;1973-09-25;0;0;0;1;0
P-02366;WC-1998;T-44;1;goal keeper;Kojima;Nobuyuki;1966-01-17;0;1;0;0;0
P-02372;WC-1970;T-10;7;forward;Popov;Georgi;1944-07-14;0;0;0;0;1
P-02400;WC-1974;T-87;4;midfielder;Mužini?;Dražen;1953-01-25;0;0;0;1;0
P-02403;WC-1970;T-61;7;midfielder;Dembrovschi;Emerich;1945-10-06;0;0;0;1;0
P-02405;WC-1990;T-16;11;midfielder;Redín;Bernardo;1963-02-26;0;0;0;1;0
P-02421;WC-1998;T-64;17;midfielder;McKinlay;Billy;1969-04-22;0;0;0;1;0
P-02423;WC-1998;T-70;7;midfielder;Fortune;Quinton;1977-05-21;0;0;0;1;0
P-02423;WC-2002;T-70;7;midfielder;Fortune;Quinton;1977-05-21;0;0;0;1;0
P-02430;WC-1994;T-41;8;defender;Mussi;Roberto;1963-08-25;0;0;1;0;0
P-02455;WC-1930;T-61;0;midfielder;Robe;Corneliu;1908-05-23;0;0;0;1;0
P-02461;WC-2010;T-46;8;midfielder;Castro;Israel;1980-12-29;0;0;0;1;0
P-02464;WC-1982;T-03;20;forward;Valdano;Jorge;1955-10-04;0;0;0;0;1
P-02464;WC-1986;T-03;11;forward;Valdano;Jorge;1955-10-04;0;0;0;0;1
P-02465;WC-2022;T-28;6;defender;Maguire;Harry;1993-03-05;0;0;1;0;0
P-02465;WC-2018;T-28;6;defender;Maguire;Harry;1993-03-05;0;0;1;0;0
P-02493;WC-1982;T-57;8;midfielder;Matysik;Waldemar;1961-09-27;0;0;0;1;0
P-02493;WC-1986;T-57;6;midfielder;Matysik;Waldemar;1961-09-27;0;0;0;1;0
P-02525;WC-2010;T-51;15;midfielder;Kim;Yong-jun;1983-07-19;0;0;0;1;0
P-02556;WC-2022;T-17;7;forward;Contreras;Anthony;2000-01-29;0;0;0;0;1
P-02559;WC-2018;T-37;23;defender;Skúlason;Ari Freyr;1987-05-14;0;0;1;0;0
P-02595;WC-2018;T-44;11;midfielder;Usami;Takashi;1992-05-06;0;0;0;1;0
P-02609;WC-2018;T-71;12;defender;Kim;Min-woo;1990-02-25;0;0;1;0;0
P-02636;WC-2007;T-12;3;defender;Booth;Melanie;1984-08-24;1;0;1;0;0
P-02652;WC-1991;T-74;16;midfielder;Johansson;Ingrid;1965-07-09;1;0;0;1;0
P-02662;WC-1970;T-84;19;forward;Zubia;Oscar;1946-02-08;0;0;0;0;1
P-02668;WC-1990;T-84;14;defender;Pintos Saldanha;José;1964-03-25;0;0;1;0;0
P-02673;WC-2002;T-65;16;goal keeper;Diallo;Omar;1972-09-28;0;1;0;0;0
P-02675;WC-1990;T-28;7;midfielder;Robson;Bryan;1957-01-11;0;0;0;1;0
P-02675;WC-1982;T-28;16;midfielder;Robson;Bryan;1957-01-11;0;0;0;1;0
P-02675;WC-1986;T-28;7;midfielder;Robson;Bryan;1957-01-11;0;0;0;1;0
P-02679;WC-1999;T-46;8;midfielder;Rodebaugh;Andrea;1966-10-08;1;0;0;1;0
P-02688;WC-1995;T-14;5;midfielder;Zhou;Yang;1971-01-02;1;0;1;1;0
P-02688;WC-1991;T-14;5;defender;Zhou;Yang;1971-01-02;1;0;1;1;0
P-02695;WC-1998;T-22;8;midfielder;Frandsen;Per;1970-02-06;0;0;0;1;0
P-02698;WC-1999;T-46;4;defender;Oceguera;Gina;1977-04-09;1;0;1;0;0
P-02702;WC-1938;T-61;0;goal keeper;Pavlovici;Dumitru;1912-04-26;0;1;0;0;0
P-02755;WC-1994;T-63;17;defender;Al-Taifi;Yassir;1971-05-10;0;0;1;0;0
P-02759;WC-2022;T-11;24;defender;Ebosse;Enzo;1999-03-11;0;0;1;0;0
P-02778;WC-2018;T-79;19;forward;Khalifa;Saber;1986-10-14;0;0;0;0;1
P-02795;WC-1998;T-09;22;goal keeper;Dida;not applicable;1973-10-07;0;1;0;0;0
P-02795;WC-2006;T-09;1;goal keeper;Dida;not applicable;1973-10-07;0;1;0;0;0
P-02795;WC-2002;T-09;12;goal keeper;Dida;not applicable;1973-10-07;0;1;0;0;0
P-02802;WC-2019;T-31;16;midfielder;Dallmann;Linda;1994-09-02;1;0;0;1;0
P-02805;WC-1982;T-11;14;midfielder;Abega;Théophile;1954-07-09;0;0;0;1;0
P-02839;WC-2022;T-25;26;forward;Rodríguez;Kevin;2000-03-04;0;0;0;0;1
P-02842;WC-1998;T-83;3;defender;Pope;Eddie;1973-12-24;0;0;1;0;0
P-02842;WC-2002;T-83;23;defender;Pope;Eddie;1973-12-24;0;0;1;0;0
P-02842;WC-2006;T-83;23;defender;Pope;Eddie;1973-12-24;0;0;1;0;0
P-02848;WC-1954;T-30;15;forward;Ben Tifour;Abdelaziz;1927-07-25;0;0;0;0;1
P-02853;WC-1998;T-71;9;forward;Kim;Do-hoon;1970-07-21;0;0;0;0;1
P-02858;WC-1994;T-09;12;goal keeper;Zetti;not applicable;1965-01-10;0;1;0;0;0
P-02863;WC-1950;T-55;0;defender;Paredes;Elioro;1921-06-19;0;0;1;0;0
P-02875;WC-2007;T-03;5;defender;Brusca;Carmen;1985-11-07;1;0;1;0;0
P-02886;WC-2018;T-54;5;defender;Torres;Román;1986-03-20;0;0;1;0;0
P-02900;WC-1994;T-75;5;defender;Geiger;Alain;1960-11-05;0;0;1;0;0
P-02901;WC-1986;T-73;17;midfielder;Francisco;not applicable;1962-11-01;0;0;0;1;0
P-02903;WC-2019;T-41;5;defender;Linari;Elena;1994-04-15;1;0;1;0;0
P-02909;WC-2006;T-38;3;defender;Bakhtiarizadeh;Sohrab;1973-09-11;0;0;1;0;0
P-02919;WC-2014;T-18;12;goal keeper;Zelenika;Oliver;1993-05-14;0;1;0;0;0
P-02921;WC-2019;T-74;13;defender;Ilestedt;Amanda;1993-01-17;1;0;1;0;0
P-02921;WC-2015;T-74;14;defender;Ilestedt;Amanda;1993-01-17;1;0;1;0;0
P-02932;WC-2014;T-18;8;midfielder;Vukojevi?;Ognjen;1983-12-20;0;0;0;1;0
P-02947;WC-2018;T-71;10;midfielder;Lee;Seung-woo;1998-01-06;0;0;0;1;0
P-02950;WC-1991;T-49;5;midfielder;Pullen;Deborah;1961-09-20;1;0;0;1;0
P-02965;WC-1974;T-09;5;midfielder;Piazza;not applicable;1943-02-25;0;0;0;1;0
P-02965;WC-1970;T-09;3;midfielder;Piazza;not applicable;1943-02-25;0;0;0;1;0
P-02974;WC-2014;T-09;18;midfielder;Hernanes;not applicable;1985-05-29;0;0;0;1;0
P-02977;WC-2002;T-06;12;defender;Van der Heyden;Peter;1976-07-16;0;0;1;0;0
P-02986;WC-1970;T-74;14;defender;Kristensson;Krister;1942-07-25;0;0;1;0;0
P-03000;WC-1986;T-58;16;defender;António;José;1957-10-29;0;0;1;0;0
P-03013;WC-2006;T-48;9;forward;van Nistelrooy;Ruud;1976-07-01;0;0;0;0;1
P-03026;WC-2002;T-31;17;midfielder;Bode;Marco;1969-07-23;0;0;0;1;0
P-03038;WC-2002;T-06;20;forward;Strupar;Branko;1970-02-09;0;0;0;0;1
P-03044;WC-2014;T-62;12;goal keeper;Lodygin;Yuri;1990-05-26;0;1;0;0;0
P-03048;WC-1994;T-63;9;forward;Abdullah;Majed;1959-11-01;0;0;0;0;1
P-03089;WC-1950;T-74;0;forward;Jeppson;Hasse;1925-05-10;0;0;0;0;1
P-03090;WC-1994;T-53;1;goal keeper;Thorstvedt;Erik;1962-10-28;0;1;0;0;0
P-03125;WC-1962;T-10;7;midfielder;Diev;Todor;1934-01-28;0;0;0;1;0
P-03126;WC-1982;T-13;21;forward;Gamboa;Miguel Ángel;1951-06-21;0;0;0;0;1
P-03127;WC-1938;T-21;0;forward;Rulc;Old?ich;1911-03-28;0;0;0;0;1
P-03128;WC-2002;T-25;9;forward;Kaviedes;Iván;1977-10-24;0;0;0;0;1
P-03128;WC-2006;T-25;10;forward;Kaviedes;Iván;1977-10-24;0;0;0;0;1
P-03130;WC-1934;T-09;0;midfielder;Canalli;not applicable;1907-03-12;0;0;0;1;0
P-03139;WC-1999;T-74;12;goal keeper;Thelin;Ulla-Karin;1977-02-19;1;1;0;0;0
P-03144;WC-2018;T-54;18;forward;Tejada;Luis;1982-03-28;0;0;0;0;1
P-03146;WC-2014;T-08;20;midfielder;Hajrovi?;Izet;1991-08-04;0;0;0;1;0
P-03147;WC-1954;T-28;13;defender;Green;Ken;1924-04-27;0;0;1;0;0
P-03154;WC-1970;T-61;14;defender;Gergely;Vasile;1941-10-28;0;0;1;0;0
P-03159;WC-1966;T-73;16;defender;Olivella;Ferran;1936-06-22;0;0;1;0;0
P-03161;WC-2018;T-37;7;midfielder;Guðmundsson;Jóhann Berg;1990-10-27;0;0;0;1;0
P-03175;WC-1938;T-23;0;forward;Telwe;Rudi;not available;0;0;0;0;1
P-03180;WC-2015;T-74;11;forward;Hjohlman;Jenny;1990-02-13;1;0;0;0;1
P-03183;WC-2011;T-30;3;defender;Boulleau;Laure;1986-10-22;1;0;1;0;0
P-03183;WC-2015;T-30;3;defender;Boulleau;Laure;1986-10-22;1;0;1;0;0
P-03186;WC-1995;T-12;19;midfielder;Gerrior;Suzanne;1973-04-04;1;0;0;1;0
P-03191;WC-2018;T-79;3;defender;Benalouane;Yohan;1987-03-28;0;0;1;0;0
P-03193;WC-2014;T-13;13;defender;Rojas;José Manuel;1983-06-03;0;0;1;0;0
P-03206;WC-1970;T-41;9;defender;Puia;Giorgio;1938-03-08;0;0;1;0;0
P-03217;WC-1998;T-55;8;forward;Rojas;Arístides;1968-08-12;0;0;0;0;1
P-03224;WC-2011;T-29;9;midfielder;Chuigoué;Dorine;1988-11-28;1;0;0;1;0
P-03231;WC-2002;T-84;16;midfielder;Romero;Marcelo;1976-07-04;0;0;0;1;0
P-03265;WC-2022;T-03;18;midfielder;Rodríguez;Guido;1994-04-12;0;0;0;1;0
P-03270;WC-1978;T-48;2;defender;Poortvliet;Jan;1955-09-21;0;0;1;0;0
P-03282;WC-1986;T-72;11;forward;Blokhin;Oleh;1952-11-05;0;0;0;0;1
P-03282;WC-1982;T-72;11;forward;Blokhin;Oleh;1952-11-05;0;0;0;0;1
P-03284;WC-1962;T-10;1;goal keeper;Naydenov;Georgi;1931-12-21;0;1;0;0;0
P-03284;WC-1966;T-10;1;goal keeper;Naydenov;Georgi;1931-12-21;0;1;0;0;0
P-03287;WC-2014;T-46;5;defender;Reyes;Diego;1992-09-19;0;0;1;0;0
P-03297;WC-1986;T-55;12;goal keeper;Battaglia;Jorge;1960-05-12;0;1;0;0;0
P-03298;WC-2010;T-48;18;midfielder;Schaars;Stijn;1984-01-11;0;0;0;1;0
P-03300;WC-1990;T-06;19;forward;Van Der Linden;Marc;1964-02-04;0;0;0;0;1
P-03307;WC-2002;T-73;20;defender;Nadal;Miguel Ángel;1966-07-28;0;0;1;0;0
P-03307;WC-1998;T-73;20;defender;Nadal;Miguel Ángel;1966-07-28;0;0;1;0;0
P-03307;WC-1994;T-73;20;defender;Nadal;Miguel Ángel;1966-07-28;0;0;1;0;0
P-03310;WC-1950;T-09;0;forward;Rodrigues;not applicable;1925-06-27;0;0;0;0;1
P-03310;WC-1954;T-09;11;forward;Rodrigues;not applicable;1925-06-27;0;0;0;0;1
P-03320;WC-2003;T-32;9;forward;Anokyewaa;Akua;1984-10-15;1;0;0;0;1
P-03331;WC-2002;T-50;15;midfielder;Christopher;Justice;1981-12-24;0;0;0;1;0
P-03333;WC-2007;T-32;3;defender;Danso;Mavis;1984-03-24;1;0;1;0;0
P-03333;WC-2003;T-32;3;defender;Danso;Mavis;1984-03-24;1;0;1;0;0
P-03360;WC-1986;T-55;15;forward;Cabral;Eufemio;1955-03-21;0;0;0;0;1
P-03367;WC-2018;T-31;22;goal keeper;ter Stegen;Marc-André;1992-04-30;0;1;0;0;0
P-03367;WC-2022;T-31;22;goal keeper;ter Stegen;Marc-André;1992-04-30;0;1;0;0;0
P-03368;WC-1966;T-84;17;midfielder;Salvá;Héctor;1939-11-27;0;0;0;1;0
P-03376;WC-1998;T-44;6;midfielder;Yamaguchi;Motohiro;1969-01-29;0;0;0;1;0
P-03377;WC-1994;T-11;11;midfielder;Maboang;Emmanuel;1968-11-27;0;0;0;1;0
P-03377;WC-1990;T-11;21;midfielder;Maboang;Emmanuel;1968-11-27;0;0;0;1;0
P-03391;WC-1978;T-86;8;forward;Zimmermann;Herbert;1954-07-01;0;0;0;0;1
P-03401;WC-2002;T-55;16;midfielder;Morínigo;Gustavo;1977-01-23;0;0;0;1;0
P-03406;WC-1978;T-64;20;goal keeper;Clark;Bobby;1945-09-26;0;1;0;0;0
P-03422;WC-2011;T-16;9;midfielder;Rodallega;Carmen;1983-07-15;1;0;0;1;0
P-03441;WC-1962;T-72;16;forward;Mamykin;Aleksei;1936-02-29;0;0;0;0;1
P-03442;WC-1998;T-53;9;forward;Flo;Tore André;1973-06-15;0;0;0;0;1
P-03447;WC-2002;T-06;10;midfielder;Walem;Johan;1972-02-01;0;0;0;1;0
P-03449;WC-2019;T-49;19;forward;Satchell;Paige;1998-04-13;1;0;0;0;1
P-03451;WC-1978;T-05;8;midfielder;Prohaska;Herbert;1955-08-08;0;0;0;1;0
P-03451;WC-1982;T-05;8;midfielder;Prohaska;Herbert;1955-08-08;0;0;0;1;0
P-03454;WC-1986;T-46;8;midfielder;Domínguez;Alejandro;1961-02-09;0;0;0;1;0
P-03457;WC-2006;T-02;20;defender;Locó;not applicable;1984-12-25;0;0;1;0;0
P-03472;WC-2022;T-12;13;midfielder;Hutchinson;Atiba;1983-02-08;0;0;0;1;0
P-03484;WC-2022;T-83;11;forward;Aaronson;Brenden;2000-10-22;0;0;0;0;1
P-03493;WC-1966;T-58;10;midfielder;Coluna;Mário;1935-08-06;0;0;0;1;0
P-03497;WC-2010;T-44;8;forward;Matsui;Daisuke;1981-05-11;0;0;0;0;1
P-03499;WC-1938;T-06;0;forward;Isemborghs;Hendrik;1914-01-30;0;0;0;0;1
P-03503;WC-1958;T-05;4;defender;Swoboda;Franz;1933-02-15;0;0;1;0;0
P-03523;WC-2006;T-77;3;defender;Abalo;Jean-Paul;1975-06-26;0;0;1;0;0
P-03524;WC-2006;T-78;16;midfielder;Wise;Evans;1973-11-23;0;0;0;1;0
P-03526;WC-1990;T-86;11;forward;Mill;Frank;1958-07-23;0;0;0;0;1
P-03532;WC-1998;T-28;11;midfielder;McManaman;Steve;1972-02-11;0;0;0;1;0
P-03545;WC-1934;T-41;0;forward;Guaita;Enrique;1910-07-11;0;0;0;0;1
P-03546;WC-1974;T-13;4;defender;Arias;Antonio;1944-10-09;0;0;1;0;0
P-03552;WC-2010;T-04;21;defender;Carney;David;1983-11-30;0;0;1;0;0
P-03553;WC-2015;T-09;23;goal keeper;Izidoro;Letícia;1994-08-13;1;1;0;0;0
P-03553;WC-2019;T-09;22;goal keeper;Izidoro;Letícia;1994-08-13;1;1;0;0;0
P-03558;WC-2006;T-48;22;goal keeper;Timmer;Henk;1971-12-03;0;1;0;0;0
P-03571;WC-1978;T-73;8;forward;Juanito;not applicable;1954-11-10;0;0;0;0;1
P-03571;WC-1982;T-73;7;forward;Juanito;not applicable;1954-11-10;0;0;0;0;1
P-03576;WC-1934;T-09;0;midfielder;Tinoco;not applicable;1904-12-02;0;0;0;1;0
P-03578;WC-1954;T-28;21;forward;Haynes;Johnny;1934-10-17;0;0;0;0;1
P-03578;WC-1958;T-28;10;forward;Haynes;Johnny;1934-10-17;0;0;0;0;1
P-03578;WC-1962;T-28;10;forward;Haynes;Johnny;1934-10-17;0;0;0;0;1
P-03607;WC-1970;T-56;11;midfielder;Gallardo;Alberto;1940-11-28;0;0;0;1;0
P-03613;WC-1934;T-73;0;midfielder;Lecue;Simón;1912-02-11;0;0;0;1;0
P-03616;WC-2022;T-17;18;goal keeper;Alvarado;Esteban;1989-04-28;0;1;0;0;0
P-03631;WC-1938;T-23;0;defender;Samuels;Jack;not available;0;0;1;0;0
P-03638;WC-1934;T-41;0;forward;Orsi;Raimundo;1901-12-02;0;0;0;0;1
P-03644;WC-1966;T-30;1;goal keeper;Aubour;Marcel;1940-06-17;0;1;0;0;0
P-03648;WC-1991;T-53;14;midfielder;Humlestøl;Margunn;1970-01-25;1;0;0;1;0
P-03652;WC-1982;T-57;20;forward;Boniek;Zbigniew;1956-03-03;0;0;0;1;1
P-03652;WC-1978;T-57;18;midfielder;Boniek;Zbigniew;1956-03-03;0;0;0;1;1
P-03652;WC-1986;T-57;20;midfielder;Boniek;Zbigniew;1956-03-03;0;0;0;1;1
P-03657;WC-2019;T-83;21;goal keeper;Franch;Adrianna;1990-11-12;1;1;0;0;0
P-03658;WC-1998;T-09;5;midfielder;Sampaio;César;1968-03-31;0;0;0;1;0
P-03683;WC-1958;T-52;3;defender;McMichael;Alf;1927-10-01;0;0;1;0;0
P-03700;WC-2011;T-46;19;forward;Ocampo;Mónica;1987-01-04;1;0;0;0;1
P-03700;WC-2015;T-46;11;forward;Ocampo;Mónica;1987-01-04;1;0;0;0;1
P-03702;WC-2015;T-48;2;defender;van Lunteren;Desiree;1992-12-30;1;0;1;0;0
P-03702;WC-2019;T-48;2;defender;van Lunteren;Desiree;1992-12-30;1;0;1;0;0
P-03706;WC-1998;T-47;21;forward;Rokki;Rachid;1974-11-08;0;0;0;0;1
P-03719;WC-1978;T-30;3;defender;Bossis;Maxime;1955-06-26;0;0;1;0;0
P-03719;WC-1982;T-30;4;defender;Bossis;Maxime;1955-06-26;0;0;1;0;0
P-03719;WC-1986;T-30;6;defender;Bossis;Maxime;1955-06-26;0;0;1;0;0
P-03723;WC-2002;T-28;21;midfielder;Butt;Nicky;1975-01-21;0;0;0;1;0
P-03735;WC-2014;T-06;16;midfielder;Defour;Steven;1988-04-15;0;0;0;1;0
P-03741;WC-2002;T-50;14;defender;Udeze;Ifeanyi;1980-07-21;0;0;1;0;0
P-03748;WC-2018;T-22;3;defender;Vestergaard;Jannik;1992-08-03;0;0;1;0;0
P-03775;WC-1978;T-41;3;defender;Cabrini;Antonio;1957-10-08;0;0;1;0;0
P-03775;WC-1986;T-41;3;defender;Cabrini;Antonio;1957-10-08;0;0;1;0;0
P-03775;WC-1982;T-41;4;defender;Cabrini;Antonio;1957-10-08;0;0;1;0;0
P-03776;WC-2002;T-17;7;forward;Fonseca;Rolando;1974-06-06;0;0;0;0;1
P-03790;WC-1991;T-22;6;defender;Nielsen;Mette;1964-06-15;1;0;1;0;0
P-03801;WC-1991;T-74;17;midfielder;Karlsson;Marie;1963-12-04;1;0;0;1;0
P-03810;WC-1970;T-09;20;forward;Dario;not applicable;1946-03-04;0;0;0;0;1
P-03817;WC-1934;T-06;0;forward;Lamoot;Robert;1911-03-18;0;0;0;0;1
P-03827;WC-2011;T-46;6;defender;Garcia;Natalie;1990-01-30;1;0;1;0;0
P-03840;WC-1966;T-30;19;forward;Robuschi;Laurent;1935-10-05;0;0;0;0;1
P-03861;WC-1966;T-51;21;midfielder;An;Se-bok;1946-10-29;0;0;0;1;0
P-03869;WC-2014;T-71;8;midfielder;Ha;Dae-sung;1985-03-02;0;0;0;1;0
P-03879;WC-2010;T-31;5;defender;Tasci;Serdar;1987-04-24;0;0;1;0;0
P-03886;WC-2014;T-50;23;forward;Ameobi;Shola;1981-10-12;0;0;0;0;1
P-03894;WC-1962;T-73;18;midfielder;Adelardo;not applicable;1939-09-26;0;0;0;1;0
P-03894;WC-1966;T-73;21;midfielder;Adelardo;not applicable;1939-09-26;0;0;0;1;0
P-03895;WC-2015;T-12;17;midfielder;Fleming;Jessie;1998-03-11;1;0;0;1;0
P-03895;WC-2019;T-12;17;midfielder;Fleming;Jessie;1998-03-11;1;0;0;1;0
P-03905;WC-1982;T-03;8;defender;Galván;Luis;1948-02-24;0;0;1;0;0
P-03905;WC-1978;T-03;7;defender;Galván;Luis;1948-02-24;0;0;1;0;0
P-03906;WC-2011;T-12;5;defender;Gayle;Robyn;1985-10-31;1;0;1;0;0
P-03906;WC-2015;T-12;5;defender;Gayle;Robyn;1985-10-31;1;0;1;0;0
P-03906;WC-2007;T-12;4;defender;Gayle;Robyn;1985-10-31;1;0;1;0;0
P-03911;WC-1995;T-28;12;midfielder;Davis;Kerry;1962-02-08;1;0;0;1;0
P-03916;WC-1962;T-10;20;goal keeper;Parshanov;Nikola;1934-02-16;0;1;0;0;0
P-03917;WC-1962;T-87;16;forward;Muji?;Muhamed;1933-04-25;0;0;0;0;1
P-03922;WC-2014;T-71;19;forward;Ji;Dong-won;1991-05-28;0;0;0;0;1
P-03927;WC-2002;T-57;14;forward;?ew?akow;Marcin;1976-04-22;0;0;0;0;1
P-03942;WC-1990;T-48;15;forward;Roy;Bryan;1970-02-12;0;0;0;0;1
P-03942;WC-1994;T-48;11;forward;Roy;Bryan;1970-02-12;0;0;0;0;1
P-03944;WC-1978;T-56;13;goal keeper;Cáceres;Juan;1949-12-27;0;1;0;0;0
P-03945;WC-2022;T-30;18;defender;Upamecano;Dayot;1998-10-27;0;0;1;0;0
P-03949;WC-2006;T-32;6;defender;Pappoe;Emmanuel;1981-03-03;0;0;1;0;0
P-03960;WC-2002;T-84;14;defender;Sorondo;Gonzalo;1979-10-09;0;0;1;0;0
P-03963;WC-1986;T-84;14;defender;Pereyra;Darío;1956-10-19;0;0;1;0;0
P-03975;WC-1986;T-47;20;defender;Bidane;Abdellah;1965-09-10;0;0;1;0;0
P-03980;WC-1978;T-46;8;midfielder;Zarza;Enrique López;1957-10-25;0;0;0;1;0
P-03989;WC-1978;T-74;11;forward;Wendt;Benny;1950-11-04;0;0;0;0;1
P-03998;WC-2011;T-30;19;forward;Brétigny;Sandrine;1984-07-02;1;0;0;0;1
P-04060;WC-1978;T-46;3;defender;Tena;Alfredo;1956-11-21;0;0;1;0;0
P-04063;WC-1986;T-36;5;defender;Kardos;József;1960-03-22;0;0;1;0;0
P-04065;WC-2006;T-31;21;defender;Metzelder;Christoph;1980-11-05;0;0;1;0;0
P-04065;WC-2002;T-31;21;defender;Metzelder;Christoph;1980-11-05;0;0;1;0;0
P-04081;WC-1962;T-36;20;forward;Bödör;László;1933-08-17;0;0;0;0;1
P-04087;WC-1954;T-64;15;forward;Johnstone;Bobby;1929-09-07;0;0;0;0;1
P-04101;WC-1962;T-84;20;forward;Bergara;Mario;1937-12-01;0;0;0;0;1
P-04110;WC-1930;T-83;0;forward;Tracey;Raphael;1904-02-06;0;0;0;0;1
P-04130;WC-1966;T-46;22;goal keeper;Vargas;Javier;1941-11-22;0;1;0;0;0
P-04136;WC-2015;T-09;16;defender;Rafaelle;not applicable;1991-06-18;1;0;1;0;0
P-04137;WC-2022;T-31;26;forward;Moukoko;Youssoufa;2004-11-20;0;0;0;0;1
P-04154;WC-2018;T-56;8;midfielder;Cueva;Christian;1991-11-23;0;0;0;1;0
P-04157;WC-2018;T-71;23;goal keeper;Jo;Hyeon-woo;1991-09-25;0;1;0;0;0
P-04157;WC-2022;T-71;21;goal keeper;Jo;Hyeon-woo;1991-09-25;0;1;0;0;0
P-04162;WC-1982;T-27;19;goal keeper;Hernández;Eduardo;1958-01-31;0;1;0;0;0
P-04188;WC-1998;T-87;11;defender;Mihajlovi?;Siniša;1969-02-20;0;0;1;0;0
P-04189;WC-1966;T-10;17;forward;Abadzhiev;Stefan;1934-07-03;0;0;0;0;1
P-04201;WC-2010;T-31;4;defender;Aogo;Dennis;1987-01-14;0;0;1;0;0
P-04204;WC-2019;T-14;13;midfielder;Wang;Yan;1991-08-22;1;0;0;1;0
P-04210;WC-2006;T-77;17;forward;Kader;Mohamed;1979-04-08;0;0;0;0;1
P-04221;WC-2014;T-41;10;forward;Cassano;Antonio;1982-07-12;0;0;0;0;1
P-04224;WC-2018;T-31;17;defender;Boateng;Jérôme;1988-09-03;0;0;1;0;0
P-04224;WC-2010;T-31;20;defender;Boateng;Jérôme;1988-09-03;0;0;1;0;0
P-04224;WC-2014;T-31;20;defender;Boateng;Jérôme;1988-09-03;0;0;1;0;0
P-04237;WC-2022;T-25;18;defender;Palacios;Diego;1999-07-12;0;0;1;0;0
P-04241;WC-1934;T-31;0;forward;Kobierski;Stanislaus;1910-11-15;0;0;0;0;1
P-04266;WC-1938;T-74;0;goal keeper;Abrahamsson;Henock;1909-10-29;0;1;0;0;0
P-04270;WC-1962;T-84;7;forward;Pérez;Domingo;1936-06-07;0;0;0;0;1
P-04270;WC-1966;T-84;11;forward;Pérez;Domingo;1936-06-07;0;0;0;0;1
P-04287;WC-2007;T-03;16;forward;Ojeda;Andrea;1985-01-17;1;0;0;0;1
P-04310;WC-2003;T-44;20;midfielder;Miyama;Aya;1985-01-28;1;0;0;1;0
P-04310;WC-2015;T-44;8;midfielder;Miyama;Aya;1985-01-28;1;0;0;1;0
P-04310;WC-2007;T-44;16;midfielder;Miyama;Aya;1985-01-28;1;0;0;1;0
P-04310;WC-2011;T-44;8;midfielder;Miyama;Aya;1985-01-28;1;0;0;1;0
